module_idx,module_name,category,source,description
3083,Mathlib.CategoryTheory.Shift.Opposite,CategoryTheory,name_tokens,category theory category theory shift opposite
3084,Mathlib.CategoryTheory.Shift.Pullback,CategoryTheory,name_tokens,category theory category theory shift pullback
3085,Mathlib.CategoryTheory.Shift.Quotient,CategoryTheory,name_tokens,category theory category theory shift quotient
3086,Mathlib.CategoryTheory.Shift.ShiftSequence,CategoryTheory,name_tokens,category theory category theory shift shift sequence
3087,Mathlib.CategoryTheory.Shift.ShiftedHom,CategoryTheory,name_tokens,category theory category theory shift shifted hom
3088,Mathlib.CategoryTheory.Shift.ShiftedHomOpposite,CategoryTheory,name_tokens,category theory category theory shift shifted hom opposite
3089,Mathlib.CategoryTheory.Shift.SingleFunctors,CategoryTheory,name_tokens,category theory category theory shift single functors
3090,Mathlib.CategoryTheory.Shift.Twist,CategoryTheory,name_tokens,category theory category theory shift twist
3091,Mathlib.CategoryTheory.ShrinkYoneda,CategoryTheory,name_tokens,category theory category theory shrink yoneda
3092,Mathlib.CategoryTheory.Sigma.Basic,CategoryTheory,name_tokens,category theory category theory sigma basic
3093,Mathlib.CategoryTheory.Simple,CategoryTheory,name_tokens,category theory category theory simple
3094,Mathlib.CategoryTheory.SingleObj,CategoryTheory,name_tokens,category theory category theory single obj
3095,Mathlib.CategoryTheory.Sites.Abelian,CategoryTheory,name_tokens,category theory category theory sites abelian
3096,Mathlib.CategoryTheory.Sites.Adjunction,CategoryTheory,name_tokens,category theory category theory sites adjunction
3097,Mathlib.CategoryTheory.Sites.Canonical,CategoryTheory,name_tokens,category theory category theory sites canonical
3098,Mathlib.CategoryTheory.Sites.CartesianClosed,CategoryTheory,name_tokens,category theory category theory sites cartesian closed
3099,Mathlib.CategoryTheory.Sites.CartesianMonoidal,CategoryTheory,name_tokens,category theory category theory sites cartesian monoidal
3100,Mathlib.CategoryTheory.Sites.Closed,CategoryTheory,name_tokens,category theory category theory sites closed
3101,Mathlib.CategoryTheory.Sites.Coherent.Basic,CategoryTheory,name_tokens,category theory category theory sites coherent basic
3102,Mathlib.CategoryTheory.Sites.Coherent.CoherentSheaves,CategoryTheory,name_tokens,category theory category theory sites coherent coherent sheaves
3103,Mathlib.CategoryTheory.Sites.Coherent.CoherentTopology,CategoryTheory,name_tokens,category theory category theory sites coherent coherent topology
3104,Mathlib.CategoryTheory.Sites.Coherent.Comparison,CategoryTheory,name_tokens,category theory category theory sites coherent comparison
3105,Mathlib.CategoryTheory.Sites.Coherent.Equivalence,CategoryTheory,name_tokens,category theory category theory sites coherent equivalence
3106,Mathlib.CategoryTheory.Sites.Coherent.ExtensiveColimits,CategoryTheory,name_tokens,category theory category theory sites coherent extensive colimits
3107,Mathlib.CategoryTheory.Sites.Coherent.ExtensiveSheaves,CategoryTheory,name_tokens,category theory category theory sites coherent extensive sheaves
3108,Mathlib.CategoryTheory.Sites.Coherent.ExtensiveTopology,CategoryTheory,name_tokens,category theory category theory sites coherent extensive topology
3109,Mathlib.CategoryTheory.Sites.Coherent.LocallySurjective,CategoryTheory,name_tokens,category theory category theory sites coherent locally surjective
3110,Mathlib.CategoryTheory.Sites.Coherent.ReflectsPrecoherent,CategoryTheory,name_tokens,category theory category theory sites coherent reflects precoherent
3111,Mathlib.CategoryTheory.Sites.Coherent.ReflectsPreregular,CategoryTheory,name_tokens,category theory category theory sites coherent reflects preregular
3112,Mathlib.CategoryTheory.Sites.Coherent.RegularSheaves,CategoryTheory,name_tokens,category theory category theory sites coherent regular sheaves
3113,Mathlib.CategoryTheory.Sites.Coherent.RegularTopology,CategoryTheory,name_tokens,category theory category theory sites coherent regular topology
3114,Mathlib.CategoryTheory.Sites.Coherent.SequentialLimit,CategoryTheory,name_tokens,category theory category theory sites coherent sequential limit
3115,Mathlib.CategoryTheory.Sites.Coherent.SheafComparison,CategoryTheory,name_tokens,category theory category theory sites coherent sheaf comparison
3116,Mathlib.CategoryTheory.Sites.CompatiblePlus,CategoryTheory,name_tokens,category theory category theory sites compatible plus
3117,Mathlib.CategoryTheory.Sites.CompatibleSheafification,CategoryTheory,name_tokens,category theory category theory sites compatible sheafification
3118,Mathlib.CategoryTheory.Sites.ConcreteSheafification,CategoryTheory,name_tokens,category theory category theory sites concrete sheafification
3119,Mathlib.CategoryTheory.Sites.ConstantSheaf,CategoryTheory,name_tokens,category theory category theory sites constant sheaf
3120,Mathlib.CategoryTheory.Sites.Continuous,CategoryTheory,name_tokens,category theory category theory sites continuous
3121,Mathlib.CategoryTheory.Sites.CoverLifting,CategoryTheory,name_tokens,category theory category theory sites cover lifting
3122,Mathlib.CategoryTheory.Sites.CoverPreserving,CategoryTheory,name_tokens,category theory category theory sites cover preserving
3123,Mathlib.CategoryTheory.Sites.Coverage,CategoryTheory,name_tokens,category theory category theory sites coverage
3124,Mathlib.CategoryTheory.Sites.CoversTop,CategoryTheory,name_tokens,category theory category theory sites covers top
3125,Mathlib.CategoryTheory.Sites.DenseSubsite.Basic,CategoryTheory,name_tokens,category theory category theory sites dense subsite basic
3126,Mathlib.CategoryTheory.Sites.DenseSubsite.InducedTopology,CategoryTheory,name_tokens,category theory category theory sites dense subsite induced topology
3127,Mathlib.CategoryTheory.Sites.DenseSubsite.OneHypercoverDense,CategoryTheory,name_tokens,category theory category theory sites dense subsite one hypercover dense
3128,Mathlib.CategoryTheory.Sites.DenseSubsite.SheafEquiv,CategoryTheory,name_tokens,category theory category theory sites dense subsite sheaf equiv
3129,Mathlib.CategoryTheory.Sites.Descent.DescentData,CategoryTheory,name_tokens,category theory category theory sites descent descent data
3130,Mathlib.CategoryTheory.Sites.Descent.DescentDataAsCoalgebra,CategoryTheory,name_tokens,category theory category theory sites descent descent data as coalgebra
3131,Mathlib.CategoryTheory.Sites.Descent.IsPrestack,CategoryTheory,name_tokens,category theory category theory sites descent is prestack
3132,Mathlib.CategoryTheory.Sites.Descent.IsStack,CategoryTheory,name_tokens,category theory category theory sites descent is stack
3133,Mathlib.CategoryTheory.Sites.Descent.Precoverage,CategoryTheory,name_tokens,category theory category theory sites descent precoverage
3134,Mathlib.CategoryTheory.Sites.EffectiveEpimorphic,CategoryTheory,name_tokens,category theory category theory sites effective epimorphic
3135,Mathlib.CategoryTheory.Sites.EpiMono,CategoryTheory,name_tokens,category theory category theory sites epi mono
3136,Mathlib.CategoryTheory.Sites.EqualizerSheafCondition,CategoryTheory,name_tokens,category theory category theory sites equalizer sheaf condition
3137,Mathlib.CategoryTheory.Sites.Equivalence,CategoryTheory,name_tokens,category theory category theory sites equivalence
3138,Mathlib.CategoryTheory.Sites.Finite,CategoryTheory,name_tokens,category theory category theory sites finite
3139,Mathlib.CategoryTheory.Sites.GlobalSections,CategoryTheory,name_tokens,category theory category theory sites global sections
3140,Mathlib.CategoryTheory.Sites.Grothendieck,CategoryTheory,name_tokens,category theory category theory sites grothendieck
3141,Mathlib.CategoryTheory.Sites.Hypercover.Homotopy,CategoryTheory,name_tokens,category theory category theory sites hypercover homotopy
3142,Mathlib.CategoryTheory.Sites.Hypercover.IsSheaf,CategoryTheory,name_tokens,category theory category theory sites hypercover is sheaf
3143,Mathlib.CategoryTheory.Sites.Hypercover.One,CategoryTheory,name_tokens,category theory category theory sites hypercover one
3144,Mathlib.CategoryTheory.Sites.Hypercover.SheafOfTypes,CategoryTheory,name_tokens,category theory category theory sites hypercover sheaf of types
3145,Mathlib.CategoryTheory.Sites.Hypercover.Subcanonical,CategoryTheory,name_tokens,category theory category theory sites hypercover subcanonical
3146,Mathlib.CategoryTheory.Sites.Hypercover.Zero,CategoryTheory,name_tokens,category theory category theory sites hypercover zero
3147,Mathlib.CategoryTheory.Sites.Hypercover.ZeroFamily,CategoryTheory,name_tokens,category theory category theory sites hypercover zero family
3148,Mathlib.CategoryTheory.Sites.IsSheafFor,CategoryTheory,name_tokens,category theory category theory sites is sheaf for
3149,Mathlib.CategoryTheory.Sites.JointlySurjective,CategoryTheory,name_tokens,category theory category theory sites jointly surjective
3150,Mathlib.CategoryTheory.Sites.LeftExact,CategoryTheory,name_tokens,category theory category theory sites left exact
3151,Mathlib.CategoryTheory.Sites.Limits,CategoryTheory,name_tokens,category theory category theory sites limits
3152,Mathlib.CategoryTheory.Sites.Localization,CategoryTheory,name_tokens,category theory category theory sites localization
3153,Mathlib.CategoryTheory.Sites.LocallyBijective,CategoryTheory,name_tokens,category theory category theory sites locally bijective
3154,Mathlib.CategoryTheory.Sites.LocallyFullyFaithful,CategoryTheory,name_tokens,category theory category theory sites locally fully faithful
3155,Mathlib.CategoryTheory.Sites.LocallyInjective,CategoryTheory,name_tokens,category theory category theory sites locally injective
3156,Mathlib.CategoryTheory.Sites.LocallySurjective,CategoryTheory,name_tokens,category theory category theory sites locally surjective
3157,Mathlib.CategoryTheory.Sites.MayerVietorisSquare,CategoryTheory,name_tokens,category theory category theory sites mayer vietoris square
3158,Mathlib.CategoryTheory.Sites.Monoidal,CategoryTheory,name_tokens,category theory category theory sites monoidal
3159,Mathlib.CategoryTheory.Sites.MorphismProperty,CategoryTheory,name_tokens,category theory category theory sites morphism property
3160,Mathlib.CategoryTheory.Sites.NonabelianCohomology.H1,CategoryTheory,name_tokens,category theory category theory sites nonabelian cohomology h1
3161,Mathlib.CategoryTheory.Sites.Over,CategoryTheory,name_tokens,category theory category theory sites over
3162,Mathlib.CategoryTheory.Sites.Plus,CategoryTheory,name_tokens,category theory category theory sites plus
3163,Mathlib.CategoryTheory.Sites.Point.Basic,CategoryTheory,name_tokens,category theory category theory sites point basic
3164,Mathlib.CategoryTheory.Sites.Point.Category,CategoryTheory,name_tokens,category theory category theory sites point category
3165,Mathlib.CategoryTheory.Sites.Point.Conservative,CategoryTheory,name_tokens,category theory category theory sites point conservative
3166,Mathlib.CategoryTheory.Sites.Point.Over,CategoryTheory,name_tokens,category theory category theory sites point over
3167,Mathlib.CategoryTheory.Sites.Precoverage,CategoryTheory,name_tokens,category theory category theory sites precoverage
3168,Mathlib.CategoryTheory.Sites.PrecoverageToGrothendieck,CategoryTheory,name_tokens,category theory category theory sites precoverage to grothendieck
3169,Mathlib.CategoryTheory.Sites.Preserves,CategoryTheory,name_tokens,category theory category theory sites preserves
3170,Mathlib.CategoryTheory.Sites.PreservesLocallyBijective,CategoryTheory,name_tokens,category theory category theory sites preserves locally bijective
3171,Mathlib.CategoryTheory.Sites.PreservesSheafification,CategoryTheory,name_tokens,category theory category theory sites preserves sheafification
3172,Mathlib.CategoryTheory.Sites.Pretopology,CategoryTheory,name_tokens,category theory category theory sites pretopology
3173,Mathlib.CategoryTheory.Sites.PseudofunctorSheafOver,CategoryTheory,name_tokens,category theory category theory sites pseudofunctor sheaf over
3174,Mathlib.CategoryTheory.Sites.Pullback,CategoryTheory,name_tokens,category theory category theory sites pullback
3175,Mathlib.CategoryTheory.Sites.RegularEpi,CategoryTheory,name_tokens,category theory category theory sites regular epi
3176,Mathlib.CategoryTheory.Sites.Sheaf,CategoryTheory,name_tokens,category theory category theory sites sheaf
3177,Mathlib.CategoryTheory.Sites.SheafCohomology.Basic,CategoryTheory,name_tokens,category theory category theory sites sheaf cohomology basic
3178,Mathlib.CategoryTheory.Sites.SheafCohomology.Cech,CategoryTheory,name_tokens,category theory category theory sites sheaf cohomology cech
